COMPUTADORAS,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,categoria
70020902,NOT 15 ASUS G533ZM-ES93 I9-12900H 16G 512GB RTX306,U$s 8502.64,$ 2550792.00,+10.5%,,NOTEBOOKS - Notebooks
70020961,NOT 15 ASUS K3500PA-L1168 I5-11300H 8GB 512GB DOS,U$s 1933.51,$ 580052.40,+10.5%,,NOTEBOOKS - Notebooks
70020909,NOT 15 ASUS K3500PA-L1210W I7- 11370H 8GB 512GB W1,U$s 2546.27,$ 763882.20,+10.5%,,NOTEBOOKS - Notebooks
70020900,NOT 15 ASUS UX582HS-H2003W I9-11900H 32G 1TB RTX30,U$s 10266.73,$ 3080019.90,+10.5%,,NOTEBOOKS - Notebooks
70020901,NOT 15 ASUS UX582ZW-H2004W I9-12900H 32G 1TB RTX30,U$s 8502.64,$ 2550792.00,+10.5%,,NOTEBOOKS - Notebooks
70020493,NOT 15 ASUS X515EA I3-1115G4 4Gb SSD256 W10,U$s 807.96,$ 242389.20,+10.5%,,NOTEBOOKS - Notebooks
70020934,NOT 15 ASUS X515EA-BR1751W I3-1115G4 4GB 256GB W11,U$s 1391.16,$ 417346.80,+10.5%,,NOTEBOOKS - Notebooks
70020939,NOT 15 ASUS X515EA-BR1751W/12G I3-1115G4 12GB 256G,U$s 1474.98,$ 442495.20,+10.5%,,NOTEBOOKS - Notebooks
70020938,NOT 15 ASUS X515EA-BR1751W/8G I3-1115G4 8GB 256GB ,U$s 1455.24,$ 436571.10,+10.5%,,NOTEBOOKS - Notebooks
70020910,NOT 15 ASUS X515EA-EJ1629W I7-1165G7 8GB 512GB 		,U$s 2622.75,$ 786825.00,+10.5%,,NOTEBOOKS - Notebooks
70020962,NOT 15 ASUS X515EA-EJ2200W I5-1135G7 8GB 256GB W11,U$s 1959.33,$ 587800.20,+10.5%,,NOTEBOOKS - Notebooks
70020955,NOT 15 ASUS X543UA-DM1422T I5-8250U 8GB 256GB W10	,U$s 1405.21,$ 421562.70,+10.5%,,NOTEBOOKS - Notebooks
70020965,NOT 15 ASUS X543UA-DM2180T I5-8250U 8GB 512GB W10	,U$s 2201.02,$ 660305.70,+10.5%,,NOTEBOOKS - Notebooks
70020903,NOT 15 BANGHO MAX i7-10510U 8GB 480GB	,U$s 1529.97,$ 458990.70,+10.5%,,NOTEBOOKS - Notebooks
70020930,NOT 15 CX CX23101PXNB I3 8GB 240GB DVD 		,U$s 1150.57,$ 345171.30,+10.5%,,NOTEBOOKS - Notebooks
70020956,NOT 15 CX CX23103PXNB I5 8GB 240GB DVD W10,U$s 1463.31,$ 438993.60,+10.5%,,NOTEBOOKS - Notebooks
70020904,NOT 15 CX CX23104PXNB I7 8GB 240GB DVD,U$s 1970.93,$ 591279.90,+10.5%,,NOTEBOOKS - Notebooks
70020960,NOT 15 CX CX30285  I5 1135G7 8GB 500GB ,U$s 12823.81,$ 3847143.00,+10.5%,,NOTEBOOKS - Notebooks
70020906,NOT 15 CX CX30382  I7 1165G7 8GB 240GB		,U$s 2244.69,$ 673407.90,+10.5%,,NOTEBOOKS - Notebooks
70020110,NOT 15 DELL 3501 i3-1005G1 4Gb 1Tb DOS,U$s 794.71,$ 238411.80,+10.5%,,NOTEBOOKS - Notebooks
70020975,NOT 15 DELL 3520 CTO3520I5U I5 8GB 256 UBUNT	,U$s 3579.15,$ 1073744.40,+10.5%,,NOTEBOOKS - Notebooks
70020916,NOT 15 DELL 3520 CTO3520I7U I7 8GB 256SSD UB	,U$s 3384.12,$ 1015236.30,+10.5%,,NOTEBOOKS - Notebooks
70020942,NOT 15 DELL 4D92R I3-1115G4 4GB 256GB W11H	,U$s 1617.93,$ 485380.20,+10.5%,,NOTEBOOKS - Notebooks
70020948,NOT 15 DELL 4D92R/8G I3-1115G4 8GB 256GB W11H	,U$s 1695.06,$ 508517.70,+10.5%,,NOTEBOOKS - Notebooks
70020971,NOT 15 DELL 5510 P45H9 I5 8GB 256 W10H	,U$s 3072.68,$ 921805.50,+10.5%,,NOTEBOOKS - Notebooks
70020947,NOT 15 DELL M9X0W I3-1115G4 4GB 256GB	,U$s 16803.88,$ 5041162.50,+10.5%,,NOTEBOOKS - Notebooks
70020953,NOT 15 DELL MVX4X i5-1135G7 8GB 256GB W11,U$s 1274.79,$ 382435.80,+10.5%,,NOTEBOOKS - Notebooks
70020946,NOT 15 DELL R039W I3-1115G4 8GB 256GB DOS,U$s 1669.90,$ 500970.30,+10.5%,,NOTEBOOKS - Notebooks
617125,NOT 15 EXO Smart XL4-F3145 I3-5005U/4/500/DOS,U$s 780.54,$ 234162.90,+10.5%,,NOTEBOOKS - Notebooks
70020928,NOT 15 EXO XQ3J-S3182L i3-1215U 8GB 256GB W10,U$s 1074.13,$ 322237.80,+10.5%,,NOTEBOOKS - Notebooks
70020926,NOT 15 GATEWAY GWNC31514-BL i3-1115G4 4GB 128GB	,U$s 752.14,$ 225641.40,+10.5%,,NOTEBOOKS - Notebooks
70020857,NOT 15 GATEWAY GWNR71517 R7-3700U 8GB 512GB W11,U$s 929.33,$ 278798.70,+10.5%,,NOTEBOOKS - Notebooks
70020464,NOT 15 GFAST N150LA I4120F N4020 4GB SSD128,U$s 384.73,$ 115418.70,+10.5%,,NOTEBOOKS - Notebooks
70020924,NOT 15 GIGABYTE KE5-72LA934HP I7-12700H 16GB 1TB R,U$s 6225.25,$ 1867575.60,+10.5%,,NOTEBOOKS - Notebooks
70020923,NOT 15 GIGABYTE XE4-73LAB14SH I7-12700H 16GB 1TB R,U$s 5762.99,$ 1728896.40,+10.5%,,NOTEBOOKS - Notebooks
70020925,NOT 15 GIGABYTE XE5-73LA938HP I7-12700H 16GB 1TB R,U$s 7269.39,$ 2180816.70,+10.5%,,NOTEBOOKS - Notebooks
70020977,NOT 15 GYGABYTE G5 KE-52LA213SD i5-12500H 16Gb 512,U$s 3612.12,$ 1083636.90,+10.5%,,NOTEBOOKS - Notebooks
70020028,NOT 15 HAIER HRX156B N3350/4/64SSD/W10,U$s 410.31,$ 123091.80,+10.5%,,NOTEBOOKS - Notebooks
70020936,NOT 15 HP 15-DY1024WM i3-1005G1 4GB 128GB W10	,U$s 1439.25,$ 431775.00,+10.5%,,NOTEBOOKS - Notebooks
70020954,NOT 15 HP 15-DY2040LA I5-1035G7 8GB 512GB W11 	,U$s 1293.60,$ 388080.00,+10.5%,,NOTEBOOKS - Notebooks
70020933,NOT 15 HP 15-DY2702 I3-1005G1 8GB 256GB W10,U$s 1354.64,$ 406392.90,+10.5%,,NOTEBOOKS - Notebooks
70020929,NOT 15 HP 15-DY2702DX I3-1115G4 8Gb 256Gb W11	,U$s 1026.43,$ 307930.20,+10.5%,,NOTEBOOKS - Notebooks
70020927,NOT 15 HP 15-DY2702DX I3-1115G4 8Gb 256Gb W11	,U$s 1026.45,$ 307933.80,+10.5%,,NOTEBOOKS - Notebooks
617128,NOT 15 HP 15-DY2791WM I3-1115G4 8GB SSD256 W11,U$s 1195.29,$ 358587.00,+10.5%,,NOTEBOOKS - Notebooks
70020905,NOT 15 HP 15T-DW300 I7-1165H7 12GB 512GB DOS,U$s 1990.99,$ 597297.00,+10.5%,,NOTEBOOKS - Notebooks
70020922,NOT 15 HP 4S060LT i7-1165G7 8GB 256GB W10P	,U$s 5294.02,$ 1588207.20,+10.5%,,NOTEBOOKS - Notebooks
70020978,NOT 15 HP 4S061LT i5-1135G7 8GB 256GB W10P			,U$s 4696.69,$ 1409007.00,+10.5%,,NOTEBOOKS - Notebooks
70020968,NOT 15 HP 4S061LT-EXPO I5-1135G7 8GB 256GB  W10P	,U$s 2862.94,$ 858882.90,+10.5%,,NOTEBOOKS - Notebooks
70020931,NOT 15 HP 5U0F8LT i3-1115G4 8GB 256GB  WH11,U$s 1297.89,$ 389366.70,+10.5%,,NOTEBOOKS - Notebooks
70020935,NOT 15 HP 5U0F8LT I3-1115G4 8GB 256GB WH11,U$s 1404.29,$ 421286.70,+10.5%,,NOTEBOOKS - Notebooks
70020943,NOT 15 HP 5U0G1LT i5-1135G7 8GB 256GB  W11H	,U$s 1620.32,$ 486094.50,+10.5%,,NOTEBOOKS - Notebooks
70020921,NOT 15 HP 61844LT i7-1165G7 16GB 512GB W10        ,U$s 4723.96,$ 1417189.20,+10.5%,,NOTEBOOKS - Notebooks
70020912,NOT 15 HP 61G11LT i7-1165 15 8GB 512GB DOS,U$s 2684.58,$ 805374.30,+10.5%,,NOTEBOOKS - Notebooks
70003035,NOT 15 HP 6QY11LT I5-8265U/8/1/MX110-2G/W10,U$s 1158.82,$ 347647.20,+10.5%,Ver Detalles,NOTEBOOKS - Notebooks
70020918,NOT 15 LENOIVO 20VE00L3AR i7-1165G7 8GB 256GB W10,U$s 3752.67,$ 1125799.80,+10.5%,,NOTEBOOKS - Notebooks
70020914,NOT 15 LENOVO 20VE00L1AR I7-1165G7 8GB 256GB ,U$s 2826.23,$ 847869.90,+10.5%,,NOTEBOOKS - Notebooks
70020974,NOT 15 LENOVO 20VE00L2AR I5-1135G7 8GB 256GB W10P,U$s 3426.43,$ 1027929.90,+10.5%,,NOTEBOOKS - Notebooks
70020972,NOT 15 LENOVO 20VE00L4AR i5-1135G7 8GB 256GB ,U$s 3082.49,$ 924747.60,+10.5%,,NOTEBOOKS - Notebooks
70020919,NOT 15 LENOVO 20VE01BYAR I7-1165G7 8GB 256GB W11P	,U$s 3879.35,$ 1163805.00,+10.5%,,NOTEBOOKS - Notebooks
617121,NOT 15 LENOVO 81WE0016US I3 1005G1 4Gb SSD128,U$s 762.35,$ 228705.00,+10.5%,Ver Detalles,NOTEBOOKS - Notebooks
70020950,NOT 15 LENOVO 81WE0016US I5-1005G1 4GB 128GB	,U$s 1103.89,$ 331167.00,+10.5%,,NOTEBOOKS - Notebooks
70020915,NOT 15 LENOVO 82H802JKAR I7 4G 4G 256G 11S	,U$s 2961.75,$ 888523.80,+10.5%,,NOTEBOOKS - Notebooks
70020964,NOT 15 LENOVO 82KB00F6AR I5-1135G7 8GB 256GB	,U$s 1907.21,$ 572164.20,+10.5%,,NOTEBOOKS - Notebooks
70020966,NOT 15 LENOVO 82KB00F8AR I5-1135G7 8GB 1TB DOS	,U$s 1497.36,$ 449207.10,+10.5%,,NOTEBOOKS - Notebooks
70020907,NOT 15 LENOVO 82KB00F9AR I7-1165G7 8GB 256GB 		,U$s 2385.50,$ 715650.00,+10.5%,,NOTEBOOKS - Notebooks
70020911,NOT 15 LENOVO 82KB00F9AR I7-1165G7 8GB 256GB DOS,U$s 2682.77,$ 804829.80,+10.5%,,NOTEBOOKS - Notebooks
70020949,NOT 15 LENOVO 82NB002FAR I3-10110U 8GB 1TB DOS	,U$s 1107.99,$ 332396.10,+10.5%,,NOTEBOOKS - Notebooks
70020749,NOT 15 LENOVO 82R1006VUS AT3050U 4GB SSD128 W10,U$s 677.92,$ 203375.70,+10.5%,,NOTEBOOKS - Notebooks
70020908,NOT 15 LENOVO 82S900S1US i7-12700H 8GB 512GB W11,U$s 2461.65,$ 738495.30,+10.5%,,NOTEBOOKS - Notebooks
70020944,NOT 15 NSX ARGUS NI3F5S25W12 I3 12GB 250GB W11H,U$s 1623.47,$ 487040.70,+10.5%,,NOTEBOOKS - Notebooks
70020932,NOT 15 NSX NI3F5S25F I3 4GB 256GB DOS,U$s 1321.93,$ 396580.50,+10.5%,,NOTEBOOKS - Notebooks
70020945,NOT 15 NSX NI3F5S4W12 I3 4GB 480GB W11	,U$s 1626.03,$ 487809.00,+10.5%,,NOTEBOOKS - Notebooks
70020940,NOT 15 NSX NI3F5S5F I3 4GB 512GB DOS,U$s 1548.80,$ 464638.80,+10.5%,,NOTEBOOKS - Notebooks
70020957,NOT 15 NSX NI5F5S25F I5 8GB 250GB DOS	,U$s 1580.91,$ 474271.80,+10.5%,,NOTEBOOKS - Notebooks
70020899,NOT 17 HP 16-D0506LA i5-11400H 8GB 512GB RTX3050 W,U$s 2274.83,$ 682449.60,+10.5%,,NOTEBOOKS - Notebooks
70020897,NOT 17 LENOVO 82QG0000US i7-1260P 16GB 512GB W11,U$s 2461.65,$ 738495.30,+10.5%,,NOTEBOOKS - Notebooks
70020898,NOT 17 MSI Pulse GL76 12UGK-463AR i7 16Gb 1Tb RTX ,U$s 5109.68,$ 1532903.40,+10.5%,,NOTEBOOKS - Notebooks
Accesorios,,,,,,
4850,Adaptador 12V A 220V NOGA NGA-75,U$s 29.99,$ 8997.00,+10.5%,Ver Detalles,NOTEBOOKS - Accesorios
9844,Base para Notebook CIFRA F3-1,U$s 17.92,$ 5376.60,+21%,,NOTEBOOKS - Accesorios
70020330,Base para Notebook GTC CPG-012,U$s 17.92,$ 5376.60,+21%,,NOTEBOOKS - Accesorios
70020821,Base para Notebook MILEC 638B 5N 1X14 2USB 39x27,U$s 16.65,$ 4994.70,+21%,,NOTEBOOKS - Accesorios
2400,Base para Notebook NOGA NG-5228,U$s 24.01,$ 7203.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
1402,Base para Notebook NOGA NG-N6,U$s 25.34,$ 7602.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
607000,Base para Notebook NOGA NG-N7,U$s 24.93,$ 7479.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
607002,Base para Notebook NOGA NG-N7PL,U$s 25.34,$ 7602.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
8117,Base para Notebook NOGA NG-T8 MESA,U$s 40.29,$ 12087.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
1404,Base para Notebook NOGA NG-U8,U$s 34.36,$ 10308.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
1397,Base para Notebook NOGA NG-X6,U$s 23.84,$ 7152.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
9396,Base para Notebook NOGA NG-X8,U$s 26.26,$ 7878.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
8795,Base para Notebook NOGA NG-Z019,U$s 16.13,$ 4838.70,+21%,Ver Detalles,NOTEBOOKS - Accesorios
20022,Bateria Ntb COMPAQ 21430214,U$s 42.48,$ 12744.60,+21%,,NOTEBOOKS - Accesorios
606010,Bateria Ntk PROBATTERY MBLI-AC.5920 ACER ,U$s 46.57,$ 13971.00,+21%,,NOTEBOOKS - Accesorios
20008,Bateria Ntk PROBATTERY MBLI-CQ-40 COMPAQ DV4/5/6,U$s 79.15,$ 23745.00,+21%,,NOTEBOOKS - Accesorios
606006,Bateria Ntk PROBATTERY MBLI-DEL-V3500 DELL V3400/5,U$s 59.97,$ 17991.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
20018,Bateria Ntk PROBATTERY SNC318NB SAMSUNG,U$s 33.97,$ 10192.20,+21%,,NOTEBOOKS - Accesorios
606002,Candado Notebook KOLKE SYJ06,U$s 3.63,$ 1089.00,+21%,,NOTEBOOKS - Accesorios
5465,Candado Notebook NOGA NG-608BL,U$s 10.48,$ 3144.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
606000,Candado Notebook NOGA NG-628 Con Llave,U$s 10.49,$ 3147.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
20021,Cooler Notebook HP SPS-813946-001,U$s 26.24,$ 7873.20,+21%,,NOTEBOOKS - Accesorios
70020045,Fuente Ntb 19V 3.42A 5.5x2.5MM 65W MILEC FN01,U$s 21.37,$ 6411.60,+21%,,NOTEBOOKS - Accesorios
6257,Fuente Ntb Aut NOGA NGA-7D1 70W,U$s 35.71,$ 10713.60,+21%,Ver Detalles,NOTEBOOKS - Accesorios
6256,Fuente Ntb Aut NOGA NGA-7E0 65W,U$s 28.42,$ 8526.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
20010,Fuente Ntb Aut NOGA NGA-9C2 90W USB,U$s 43.72,$ 13115.70,+21%,,NOTEBOOKS - Accesorios
19997,Fuente Ntb Aut NOGA NGA-9D0 90W,U$s 37.52,$ 11255.10,+21%,Ver Detalles,NOTEBOOKS - Accesorios
3357,Fuente Ntb DELL DM01 19.5V 4.62A 90W 7.4X5.0M,U$s 34.05,$ 10215.00,+21%,,NOTEBOOKS - Accesorios
8716,Fuente Ntb HP HM01 19.0V 4.74A 90W 7.4X5.0MM,U$s 33.98,$ 10194.00,+21%,,NOTEBOOKS - Accesorios
20009,Fuente Ntb LENOVO ADLX65NLC2A 20.0v 3.25a 65w Squa,U$s 45.17,$ 13552.50,+21%,,NOTEBOOKS - Accesorios
6600,Fuente Ntb LENOVO LM01 20.0V 3.25A 65W 2.5X2.,U$s 31.03,$ 9309.00,+21%,,NOTEBOOKS - Accesorios
1771,Fuente Ntb Man NOGA NGA-70A 70W,U$s 21.86,$ 6558.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
1749038,Fuente Ntb MILEC F1 19.5v 2.31a 45w 4.5x3.0mm,U$s 21.98,$ 6594.90,+21%,,NOTEBOOKS - Accesorios
20017,Fuente Ntb NETMAK NM-1187 90W,U$s 36.45,$ 10933.80,+21%,Ver Detalles,NOTEBOOKS - Accesorios
2405,Fuente Ntb NOGA NGA-80AC PARA AUTO,U$s 34.98,$ 10494.00,+21%,,NOTEBOOKS - Accesorios
70020397,Fuente Ntb NOMAR 001 19.0v 3.42a 5.5x1.7mm 65w,U$s 16.86,$ 5057.10,+21%,,NOTEBOOKS - Accesorios
20007,Fuente Ntb NOMAR MY-120W (120W 12v a 24v),U$s 26.32,$ 7896.00,+21%,,NOTEBOOKS - Accesorios
19999,Fuente Ntb PB MC-1853500HF 18.5v 3.50a 65w p/HP P.,U$s 25.72,$ 7716.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
19998,Fuente Ntb PB MC-1853500HG 18.5v 3.50a 65w p/HP P.,U$s 27.03,$ 8109.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
20000,Fuente Ntb PB MC-1904740HG 19.0v 4.80a 90w p/HP P.,U$s 32.24,$ 9672.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
20001,Fuente Ntb PB MC-1951580A 19.0v 1.58a 30w p/ACER,U$s 24.04,$ 7212.00,+21%,,NOTEBOOKS - Accesorios
20002,Fuente Ntb PB MC-1951580H 19.0v 1.58a 30w p/HP,U$s 24.04,$ 7212.00,+21%,,NOTEBOOKS - Accesorios
20011,Fuente Ntb PB MC-1953340D-L 19.5v 3.34a 65w 7.4x5.,U$s 33.55,$ 10066.20,+21%,,NOTEBOOKS - Accesorios
20003,Fuente Ntb PB MC-2003250 20.0v 3.25a 65w p/LENOVO,U$s 25.71,$ 7713.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
20004,Fuente Ntb PB MC-2003250G 20.0v 3.25a 65w p/LENOVO,U$s 25.71,$ 7713.00,+21%,,NOTEBOOKS - Accesorios
20005,Fuente Ntb PB MC-2004500 20.0v 4.50a 90w p/LENOVO ,U$s 30.75,$ 9225.00,+21%,,NOTEBOOKS - Accesorios
20016,Fuente Ntk SAMSUNG SM01 19V 3.16A 5.5x3.0MM 60W,U$s 35.77,$ 10732.50,+21%,,NOTEBOOKS - Accesorios
20023,Fuente Ntk SHURE SH-CNF65W-7 LENOVO 20.0v 3.25a 65,U$s 22.03,$ 6609.00,+21%,,NOTEBOOKS - Accesorios
20006,Fuente Tablet NOGA PIN 2.5,U$s 11.48,$ 3444.00,+21%,,NOTEBOOKS - Accesorios
607001,MESA NOGA NG-T8 PLEGABLE P/NOTEBOOKS,U$s 36.56,$ 10968.00,+21%,Ver Detalles,NOTEBOOKS - Accesorios
606011,Pantalla 15.6 GENERIC LP156WHB TP C1 1366x768,U$s 51.57,$ 15471.00,+10.5%,Ver Detalles,NOTEBOOKS - Accesorios
70020407,Soporte Notebook MILEC SNRM21,U$s 11.13,$ 3339.30,+21%,,NOTEBOOKS - Accesorios
Fundas,,,,,,
7610,Estuche Rigido 07P CDTEK 951 C/TECLADO,U$s 27.75,$ 8325.00,+21%,,NOTEBOOKS - Fundas
26289,Estuche Rigido 07p DCELL 16003-04-05-50-52-00 Pro,U$s 15.71,$ 4713.00,+21%,,NOTEBOOKS - Fundas
26291,Estuche Rigido 07p DCELL 16055-57 Sleeve,U$s 11.10,$ 3330.00,+21%,,NOTEBOOKS - Fundas
449,Estuche Rigido 10P CDTEK 950 C/TECLADO,U$s 34.38,$ 10314.00,+21%,,NOTEBOOKS - Fundas
26290,Estuche Rigido 10p DCELL 16007-51-08-09-53-10 Pro,U$s 17.31,$ 5193.00,+21%,Ver Detalles,NOTEBOOKS - Fundas
26292,Estuche Rigido 10p DCELL 16056 Sleeve ,U$s 11.58,$ 3474.00,+21%,,NOTEBOOKS - Fundas
6250,Estuche Rigido 14p DCELL 16214-17-19 Pampa,U$s 25.41,$ 7623.00,+21%,Ver Detalles,NOTEBOOKS - Fundas
4284,Estuche Rigido 14p DCELL 16224-27-28-29 Pampa ,U$s 25.41,$ 7623.00,+21%,Ver Detalles,NOTEBOOKS - Fundas
17131,Estuche Rigido 14p DCELL 18056-52 Sleeve,U$s 15.88,$ 4764.00,+21%,,NOTEBOOKS - Fundas
447,Funda 07P CDTEK 865 NEOP LISA C/CIERRE,U$s 5.82,$ 1746.00,+21%,,NOTEBOOKS - Fundas
78,Funda 07P CDTEK 869 NEOP ESTAMP C/CIERRE,U$s 7.18,$ 2154.00,+21%,,NOTEBOOKS - Fundas
6276,Funda 07p DCELL 16015-16-17 Maxpro,U$s 10.31,$ 3093.00,+21%,Ver Detalles,NOTEBOOKS - Fundas
26286,Funda 08p DCELL 18000-01-02 Maxpro,U$s 10.06,$ 3018.00,+21%,Ver Detalles,NOTEBOOKS - Fundas
4269,Funda 09P CDTEK 801 NEOP LISA C/CIERRE,U$s 6.97,$ 2091.00,+21%,Ver Detalles,NOTEBOOKS - Fundas
6264,Funda 10P CDTEK 802 LISA NEOPRENE,U$s 6.91,$ 2073.00,+21%,,NOTEBOOKS - Fundas
26280,Funda 10P CDTEK 901 NOTEBOOK HELLO KITTY,U$s 10.18,$ 3054.00,+21%,,NOTEBOOKS - Fundas
17121,Funda 10P CDTEK 904 NOTEBOOK SPIDERMAN,U$s 10.18,$ 3054.00,+21%,,NOTEBOOKS - Fundas
26287,Funda 10P DCELL 16020-21-22 MAXPRO,U$s 11.10,$ 3330.00,+21%,,NOTEBOOKS - Fundas
26288,Funda 13p DCELL 16030-31-32 Maxpro,U$s 14.29,$ 4287.00,+21%,Ver Detalles,NOTEBOOKS - Fundas
4272,Funda 14P CDTEK 804 LISA,U$s 9.49,$ 2847.00,+21%,,NOTEBOOKS - Fundas
4270,Funda 14P CDTEK 834 ESTAMPADA,U$s 9.17,$ 2751.00,+21%,,NOTEBOOKS - Fundas
4275,Funda 14P CDTEK 854 SIMIL CARPINCHO,U$s 12.86,$ 3858.00,+21%,,NOTEBOOKS - Fundas
17120,Funda 14P CDTEK 902 HELLO KITY,U$s 12.33,$ 3699.00,+21%,,NOTEBOOKS - Fundas
26282,Funda 14P CDTEK 905 SPIDERMAN,U$s 12.33,$ 3699.00,+21%,,NOTEBOOKS - Fundas
17126,Funda 14p DCELL 16035-36-37 Maxpro,U$s 15.07,$ 4521.00,+21%,Ver Detalles,NOTEBOOKS - Fundas
17127,Funda 14p DCELL 16210-11-12-13 Jean ,U$s 22.23,$ 6669.00,+21%,,NOTEBOOKS - Fundas
4214,Funda 15 NEOP. NOGA NG-8065,U$s 13.20,$ 3960.00,+21%,,NOTEBOOKS - Fundas
4276,Funda 15P CDTEK 805 LISA,U$s 10.69,$ 3207.00,+21%,,NOTEBOOKS - Fundas
4295,Funda 15P CDTEK 835 ESTAMPADA,U$s 10.38,$ 3114.00,+21%,,NOTEBOOKS - Fundas
4281,Funda 15P CDTEK 855 SIMIL CARPINCHO,U$s 14.84,$ 4452.00,+21%,,NOTEBOOKS - Fundas
17128,Funda 15p DCELL 16220-21-22-23 Jean ,U$s 23.03,$ 6909.00,+21%,,NOTEBOOKS - Fundas
606007,Funda 15P MANHATTAN M421850 REVERSIBLE,U$s 3.18,$ 954.00,+21%,,NOTEBOOKS - Fundas
4293,Funda 17P CDTEK 817 LISA,U$s 10.54,$ 3162.00,+21%,,NOTEBOOKS - Fundas
69111001,MANHATTAN 421744 Funda Notebook 17 C/BOLSILLO,U$s 16.11,$ 4833.00,+21%,,NOTEBOOKS - Fundas
556000,MANHATTAN 438971 Funda Notebook 15 C/BOLSILLO,U$s 16.11,$ 4833.00,+21%,,NOTEBOOKS - Fundas
CELULARES,,,,,,
Accesorios Celulares,,,,,,
70020285,Adaptador Soporte Celular Tripode MILEC ATR02,U$s 1.83,$ 548.40,+21%,,CELULARES - Accesorios Celulares
70014038,Aro de Luz Selfie MILEC ALSAL,U$s 16.02,$ 4807.20,+21%,,CELULARES - Accesorios Celulares
9709,Baston Selfie Monopod Bluetooth GLOBAL MONOPODBLAC,U$s 5.46,$ 1638.00,+21%,,CELULARES - Accesorios Celulares
70010000,Bateria ALCATEL BATALC701 P/701,U$s 6.25,$ 1875.00,+21%,,CELULARES - Accesorios Celulares
70010001,Bateria ALCATEL BATALC880 P/880,U$s 6.45,$ 1935.00,+21%,,CELULARES - Accesorios Celulares
70010076,Bateria APPLE iPhone 6S BATI6S,U$s 18.19,$ 5455.80,+21%,,CELULARES - Accesorios Celulares
70010075,Bateria HUAWEI P9 Lite HB366481ECW,U$s 13.18,$ 3953.40,+21%,,CELULARES - Accesorios Celulares
70010007,Bateria LG BATELGGS290 p/ GS290,U$s 7.07,$ 2121.00,+21%,,CELULARES - Accesorios Celulares
70010008,Bateria LG BATELGGT540 p/ GT540,U$s 6.87,$ 2061.00,+21%,,CELULARES - Accesorios Celulares
70010009,Bateria LG BATELGKE970 p/ KE 970,U$s 6.65,$ 1995.00,+21%,,CELULARES - Accesorios Celulares
70010010,Bateria LG BATELGKM900 p/ KM900-KE990,U$s 6.87,$ 2061.00,+21%,,CELULARES - Accesorios Celulares
70010011,Bateria LG BATELGL5 p/ L5,U$s 7.26,$ 2178.00,+21%,,CELULARES - Accesorios Celulares
70010012,Bateria LG BATELGL7 p/ L7,U$s 7.77,$ 2331.00,+21%,,CELULARES - Accesorios Celulares
70010013,Bateria LG BATELGL9A p/ L9,U$s 28.41,$ 8523.00,+21%,,CELULARES - Accesorios Celulares
70010014,Bateria LG BATELGP500 p/ p500,U$s 6.65,$ 1995.00,+21%,,CELULARES - Accesorios Celulares
70010015,Bateria LG BATELGP970 p/ P970,U$s 8.58,$ 2574.00,+21%,,CELULARES - Accesorios Celulares
70010016,Bateria LG BATELGP990 p/ p990,U$s 8.58,$ 2574.00,+21%,,CELULARES - Accesorios Celulares
70010017,Bateria MOTOROLA BH5X,U$s 8.78,$ 2634.00,+21%,,CELULARES - Accesorios Celulares
70010018,Bateria MOTOROLA BH6X,U$s 10.49,$ 3147.00,+21%,,CELULARES - Accesorios Celulares
70010019,Bateria MOTOROLA BN60,U$s 7.96,$ 2388.00,+21%,,CELULARES - Accesorios Celulares
70010020,Bateria MOTOROLA BR50,U$s 7.49,$ 2247.00,+21%,,CELULARES - Accesorios Celulares
70010021,Bateria MOTOROLA BT50,U$s 7.49,$ 2247.00,+21%,,CELULARES - Accesorios Celulares
70010022,Bateria MOTOROLA BT60,U$s 7.49,$ 2247.00,+21%,,CELULARES - Accesorios Celulares
70010023,Bateria MOTOROLA HW4X ,U$s 25.73,$ 7719.00,+21%,,CELULARES - Accesorios Celulares
70010025,Bateria MOTOROLA MB200/BP6X Calidad A,U$s 17.16,$ 5148.00,+21%,,CELULARES - Accesorios Celulares
70010024,Bateria MOTOROLA MB200/BP6X Calidad B,U$s 8.38,$ 2514.00,+21%,,CELULARES - Accesorios Celulares
70010027,Bateria MOTOROLA MB525-BF5X Calidad A,U$s 15.23,$ 4569.00,+21%,,CELULARES - Accesorios Celulares
