Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,categoria
0413685,Fuente Gigabyte 850W 80 plus Gold Modular (1940),Gigabyte,GP-P850GM/AR,US$,192.90,21.00,0.00,Gabinetes y fuentes / Fuentes de Alimentación
0413874,Fuente MSI MPG A850GF 850W 80 Plus Gold Modular (4273),MSI,MPG A850GF,US$,186.57,21.00,0.00,Gabinetes y fuentes / Fuentes de Alimentación
0410672,Fuente Thermaltake Smart 500W White 80 Plus (2424),THERMALTAKE,SP-500AH2NKW,US$,119.31,21.00,0.00,Gabinetes y fuentes / Fuentes de Alimentación
0410673,Fuente Thermaltake Smart 600W White 80 Plus (2431),THERMALTAKE,SP-600AH2NKW,US$,137.39,21.00,0.00,Gabinetes y fuentes / Fuentes de Alimentación
0410674,Fuente Thermaltake Smart 700W White 80 Plus (2448),THERMALTAKE,SP-700AH2NKW,US$,162.70,21.00,0.00,Gabinetes y fuentes / Fuentes de Alimentación
,Gabinetes y fuentes / Gabinetes con Fuente,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414976,Gabinete c/Fuente Corsair SPEC Delta Mid-Tower TG RGB + Fuente CV550 550W 80+ Bronze (6360),Corsair,CC-9020140-AR,US$,255.25,10.50,0.00,Gabinetes y fuentes / Gabinetes con Fuente
,Gabinetes y fuentes / Gabinetes sin Fuente,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414870,Gabinete Corsair iCUE 5000X RGB QL Edition Mid-Tower True White (0393),Corsair,CC-9011233-WW,US$,408.58,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0414804,Gabinete MSI MPG GUNGNIR 110R TG ATX Fan Front ARGB x3 / Back ARGB x1 White (9301),MSI,MPG GUNGNIR 110R WHITE,US$,213.20,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0414803,Gabinete MSI MPG SEKIRA 100R Mid-Tower Fan Front RGB x3 / Back RGB x1 (7505),MSI,MPG SEKIRA 100R,US$,191.76,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415093,Gabinete TT AH T200 Micro Case TG x2 Pink (6883),THERMALTAKE,CA-1R4-00SAWN-00,US$,258.91,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415079,Gabinete TT AH T200 Mid-Tower TG x 2 Black (5732),THERMALTAKE,CA-1R4-00S1WN-00,US$,272.16,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415080,Gabinete TT AH T200 Mid-Tower TG x 2 Snow White (5749),THERMALTAKE,CA-1R4-00S6WN-00,US$,272.32,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0413005,Gabinete TT AH T600 Tempered Glass*2 Full Tower White (5039),THERMALTAKE,CA-1Q4-00M6WN-00,US$,431.52,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415076,Gabinete TT Divider 370 Mid-Tower TG Fan x3 ARGB PWM Snow White (7873),THERMALTAKE,CA-1S4-00M6WN-00,US$,195.32,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0414873,Gabinete TT H700 Mid-Tower TG Fan x2 VGA Bracket Black (9563),THERMALTAKE,CA-1Y1-00M1WN-00,US$,142.72,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0413073,Gabinete TT S100 Mid-Tower TG Fan x1 Black (5084),THERMALTAKE,CA-1Q9-00S1WN-00,US$,144.07,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415085,Gabinete TT S200 Mid-Tower TG Fan x3 ARGB Black (3645),THERMALTAKE,CA-1X2-00M1WN-00,US$,210.73,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415086,Gabinete TT S200 Mid-Tower TG Fan x3 ARGB Snow White(3652),THERMALTAKE,CA-1X2-00M6WN-00,US$,220.84,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415081,Gabinete TT The Tower 500 Mid-Tower TG x3 Fan x 2 Black (1016),THERMALTAKE,CA-1X1-00M1WN-00,US$,220.76,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415082,Gabinete TT The Tower 500 Mid-Tower TG x3 Fan x 2 Snow White (1023),THERMALTAKE,CA-1X1-00M6WN-00,US$,230.35,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0414894,Gabinete TT V150 Micro-ATX TG Mesh Edition Fan x3 ARGB Black (7767),THERMALTAKE,CA-1R1-00S1WN-02,US$,215.45,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415092,Gabinete TT V350 Mid-Tower TG Fan x3 ARGB + Fan x1 Snow White (0804),THERMALTAKE,CA-1S3-00M6WN-03,US$,199.34,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415441,Gabinete TT View 200 Mid-Tower TG ARGB Fan x3 + RGB Fan x1 Black (3669),THERMALTAKE,CA-1X3-00M1WN-00,US$,225.54,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0415442,Gabinete TT View 200 Mid-Tower TG ARGB Fan x3 + RGB Fan x1 Snow White  (3676),THERMALTAKE,CA-1X3-00M6WN-00,US$,234.97,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0412245,Gabinete Corsair 220T RGB Tempered Glass Mid-Tower Smart ICUE Black (8584),Corsair,CC-9011190-WW,US$,194.70,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0413267,Gabinete Corsair iCUE 4000X RGB TG Mid-Tower White (6657),Corsair,CC-9011205-WW,US$,238.68,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0412740,Gabinete Gigabyte AC300G AORUS Mid-Tower TG ATX Black (1223),Gigabyte,AC300G,US$,197.56,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
0413074,Gabinete TT S100 Mid-Tower TG Fan x1 White (5091),THERMALTAKE,CA-1Q9-00S6WN-00,US$,153.50,10.50,0.00,Gabinetes y fuentes / Gabinetes sin Fuente
,"Gabinetes y fuentes / Kit Gabinete, teclado, mouse y parlante",,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414719,Kit Kelyx Modelo LC728-12 Fuente 500W Tec/Mouse,Kelyx,LC728-12,US$,77.25,10.50,0.00,"Gabinetes y fuentes / Kit Gabinete, teclado, mouse y parlante"
0409206,Kit Kelyx Modelo LC727-08A SLIM Fuente 500W Tec/Mou/Parl/C. Reader,Kelyx,LC727-08A Slim,US$,106.82,10.50,0.00,"Gabinetes y fuentes / Kit Gabinete, teclado, mouse y parlante"
0409205,Kit Kelyx Modelo LC727-14 Fuente 500W Tec/Mou/Parl,Kelyx,LC727-14,US$,87.04,10.50,0.00,"Gabinetes y fuentes / Kit Gabinete, teclado, mouse y parlante"
,Gamers / Auriculares,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414690,Auricular Corsair HS55 Gaming Stereo Carbon (3630),Corsair,CA-9011260-NA,US$,83.74,21.00,0.00,Gamers / Auriculares
0414689,Auricular Corsair HS55 Gaming Stereo White (3678),Corsair,CA-9011261-NA,US$,83.88,21.00,0.00,Gamers / Auriculares
0414692,Auricular Corsair HS55 Gaming Surround 7.1 Carbon (3715),Corsair,CA-9011265-NA,US$,97.47,21.00,0.00,Gamers / Auriculares
0414691,Auricular Corsair HS55 Gaming Surround 7.1 White(3753),Corsair,CA-9011266-NA,US$,97.47,21.00,0.00,Gamers / Auriculares
0414694,Auricular Corsair HS65 Gaming Surround 7.1 Carbon (3791),Corsair,CA-9011270-NA,US$,115.73,21.00,0.00,Gamers / Auriculares
0414693,Auricular Corsair HS65 Gaming Surround 7.1 White (3838),Corsair,CA-9011271-NA,US$,115.73,21.00,0.00,Gamers / Auriculares
0414773,Auricular Corsair HS80 RGB Gaming Surround 7.1 Carbon (4491),Corsair,CA-9011237-NA,US$,163.56,21.00,0.00,Gamers / Auriculares
0414239,Auricular HyperX Cloud Flight Wireless HX-HSCF-BK/AM (8207),HyperX Perifericos,4P5L4AA#ABL,US$,205.95,21.00,0.00,Gamers / Auriculares
0414446,Auricular HyperX Cloud Flight Wireless PS5/PS4 HHSF1-GA-BK/G (7309),HyperX Perifericos,4P5H6AA,US$,205.75,21.00,0.00,Gamers / Auriculares
0414452,Auricular HyperX Cloud Stinger Black HX-HSCS-BK/NA (4983),HyperX Perifericos,4P5L7AA,US$,95.95,21.00,0.00,Gamers / Auriculares
0414450,Auricular HyperX Cloud Stinger Core Gaming Headset Black PC (2489),HyperX Perifericos,4P4F4AA,US$,72.00,21.00,0.00,Gamers / Auriculares
0415023,Auricular Razer Kaira for XBOX Series Wireless White (9195),Razer,RZ04-03480200-R3U1,US$,173.26,10.50,0.00,Gamers / Auriculares
0415024,Auricular Razer Kaira Pro for PS5 Wireless White/Black (9317),Razer,RZ04-04030100-R3U1,US$,360.98,10.50,0.00,Gamers / Auriculares
0415008,Auricular Razer Kaira X for XBOX Series Electic Volt (Green) (9614),Razer,RZ04-03970600-R3U1,US$,117.13,21.00,0.00,Gamers / Auriculares
0415009,Auricular Razer Kaira X for XBOX Series Pulse Red (9591),Razer,RZ04-03970500-R3U1,US$,117.13,21.00,0.00,Gamers / Auriculares
0415010,Auricular Razer Kaira X for XBOX Series Shock Blue (9577),Razer,RZ04-03970400-R3U1,US$,117.13,21.00,0.00,Gamers / Auriculares
0415011,Auricular Razer Kaira X for XBOX Series White (9386),Razer,RZ04-03970300-R3U1,US$,117.13,21.00,0.00,Gamers / Auriculares
0414682,Auricular Wir c/Microfono Logitech G535 Black 981-000971,Logitech,981-000971,US$,215.63,10.50,0.00,Gamers / Auriculares
0415465,Auricular Wir c/Microfono Logitech G735 White 981-001082,Logitech,981-001082,US$,457.13,10.50,0.00,Gamers / Auriculares
0412175,Auricular Corsair HS35 Stereo Gaming Carbon (7526),Corsair,CA-9011195-NA,US$,59.20,21.00,0.00,Gamers / Auriculares
0412174,Auricular Corsair HS35 Stereo Gaming Green (7601),Corsair,CA-9011197-NA,US$,59.09,21.00,0.00,Gamers / Auriculares
0412945,Auricular Corsair HS60 Haptic USB Stereo Camuflados (8942),Corsair,CA-9011225-NA,US$,127.53,21.00,0.00,Gamers / Auriculares
0412605,Auricular GX/Genius  HS-G710V Gaming Black (6564),GX,31710014400,US$,41.50,21.00,0.00,Gamers / Auriculares
0413928,Auricular Wir c/Microfono Logitech G435 Black 981-001049,Logitech,981-001049,US$,156.79,10.50,0.00,Gamers / Auriculares
0413929,Auricular Wir c/Microfono Logitech G435 White 981-001073,Logitech,981-001073,US$,156.79,10.50,0.00,Gamers / Auriculares
0413244,Auricular Wir c/Microfono Logitech G733 Black RGB 981-000863,Logitech,981-000863,US$,336.38,10.50,0.00,Gamers / Auriculares
,Gamers / Mouse y Mousepads,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415464,Mouse Logitech G502X Plus Gaming White 910-006170,Logitech,910-006170,US$,340.68,10.50,0.00,Gamers / Mouse y Mousepads
0415181,Mouse Logitech G705 Aurora White Gaming Wireless 910-006366,Logitech,910-006366,US$,154.62,10.50,0.00,Gamers / Mouse y Mousepads
0415032,Soporte para Mouse Razer Bungee V3 Black (3588),Razer,RC21-01560100-R3U1,US$,48.91,21.00,0.00,Gamers / Mouse y Mousepads
0415033,Soporte para Mouse Razer Bungee V3 Chroma (3564),Razer,RC21-01520100-R3U1,US$,94.06,21.00,0.00,Gamers / Mouse y Mousepads
0408300,"Mouse Genius X-G200, Gaming USB (1538)",Genius,31040034100,US$,12.99,10.50,0.00,Gamers / Mouse y Mousepads
0407747,Mouse GX/Genius Scorpion M6-400 Gaming(1217),GX,31040062101,US$,26.99,10.50,0.00,Gamers / Mouse y Mousepads
0413294,Mouse Logitech G Pro X Superlight Black 910-005879,Logitech,910-005879,US$,238.42,10.50,0.00,Gamers / Mouse y Mousepads
0413295,Mouse Logitech G Pro X Superlight White 910-005941,Logitech,910-005941,US$,238.42,10.50,0.00,Gamers / Mouse y Mousepads
0412745,Mouse Logitech G203 Gaming Lightsync Black 910-005793,Logitech,910-005793,US$,54.63,10.50,0.00,Gamers / Mouse y Mousepads
0412989,Mouse Logitech G203 Gaming Lightsync Blue 910-005795,Logitech,910-005795,US$,49.32,10.50,0.00,Gamers / Mouse y Mousepads
0409486,Mouse Logitech G300S Optical Gaming 910-004344,Logitech,910-004344,US$,51.26,10.50,0.00,Gamers / Mouse y Mousepads
0411088,Mouse Logitech G305 Lightspeed Wireless Black 910-005281,Logitech,910-005281,US$,80.46,10.50,0.00,Gamers / Mouse y Mousepads
0412866,Mouse Logitech G305 Lightspeed Wireless Blue 910-006013,Logitech,910-006013,US$,69.81,10.50,0.00,Gamers / Mouse y Mousepads
0414018,Mouse Logitech G305 Lightspeed Wireless Mint 910-006377,Logitech,910-006377,US$,69.81,10.50,0.00,Gamers / Mouse y Mousepads
0411884,Mouse Logitech G403 Hero Gaming 910-005631,Logitech,910-005631,US$,95.34,10.50,0.00,Gamers / Mouse y Mousepads
0411391,Mouse Logitech G502 Gaming Hero 910-005550,Logitech,910-005550,US$,119.72,10.50,0.00,Gamers / Mouse y Mousepads
0411837,Mouse Logitech G502 Wireless Gaming LIGHTSPEED 910-005566,Logitech,910-005566,US$,184.92,10.50,0.00,Gamers / Mouse y Mousepads
0412086,Mouse Logitech G604 Gaming Lightspeed Wireless 910-005648,Logitech,910-005648,US$,150.23,10.50,0.00,Gamers / Mouse y Mousepads
0411942,Mouse Logitech G703 Gaming Lightspeed Wireless 910-005639,Logitech,910-005639,US$,163.00,10.50,0.00,Gamers / Mouse y Mousepads
0414107,Mouse Pad Logitech 200x230mm Black 956-000035,Logitech,956-000035,US$,24.81,21.00,0.00,Gamers / Mouse y Mousepads
0414146,Mouse Pad Logitech 200x230mm Blue Gray 956-000038,Logitech,956-000038,US$,24.81,21.00,0.00,Gamers / Mouse y Mousepads
0414109,Mouse Pad Logitech 200x230mm Rose 956-000037,Logitech,956-000037,US$,24.81,21.00,0.00,Gamers / Mouse y Mousepads
0414110,Mouse Pad Logitech 300x700mm Deskpad Grey 956-000047,Logitech,956-000047,US$,53.55,21.00,0.00,Gamers / Mouse y Mousepads
0414108,Mouse Pad Logitech 300x700mm Deskpad Lavanda 956-000036,Logitech,956-000036,US$,53.55,21.00,0.00,Gamers / Mouse y Mousepads
0414111,Mouse Pad Logitech 300x700mm Deskpad Rose 956-000048,Logitech,956-000048,US$,53.55,21.00,0.00,Gamers / Mouse y Mousepads
0407194,Mouse Pad Logitech G440 Gaming 943-000098,Logitech,943-000098,US$,34.27,21.00,0.00,Gamers / Mouse y Mousepads
,Gamers / Parlantes,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414783,Parlantes GX/Genius SW-G2.1 1000 BLK 100-240V Gaming (9718),GX,31730043402,US$,107.77,21.00,0.00,Gamers / Parlantes
0412237,Parlantes GX/Genius SW-G2.1 2000 II BLK 100-240V Gaming,GX,31730020404,US$,151.20,21.00,0.00,Gamers / Parlantes
0413301,Parlantes GX/Genius SW-G2.1 3000 II BLK 100-240V Gaming (8353),GX,31730021402,US$,176.93,21.00,0.00,Gamers / Parlantes
,Gamers / Streaming,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415062,Microfono Razer Seiren V2 X USB Black (7962),Razer,RZ19-04050100-R3U1,US$,211.85,21.00,0.00,Gamers / Streaming
0412089,Microfono Blue/Logitech Snowball Black 988-000067,Logitech,988-000067,US$,101.04,21.00,0.00,Gamers / Streaming
0412088,Microfono Blue/Logitech Snowball White 988-000070,Logitech,988-000070,US$,101.04,21.00,0.00,Gamers / Streaming
,Gamers / Teclados,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414288,Teclado Logitech G413 SE Mechanical 920-010433,Logitech,920-010433,US$,181.15,10.50,0.00,Gamers / Teclados
0414287,Teclado Logitech G413 TKL SE Mechanical  US 920-010442,Logitech,920-010442,US$,166.93,10.50,0.00,Gamers / Teclados
0415179,Teclado Logitech G713 Aurora White Mech RGB 920-010413,Logitech,920-010413,US$,388.65,10.50,0.00,Gamers / Teclados
0415180,Teclado Logitech G715 Aurora White Mech  RGB Wifi 920-010453,Logitech,920-010453,US$,456.13,10.50,0.00,Gamers / Teclados
0415053,Teclado Razer Huntsman Mini 60% Optical Switch Purple Mercury Edition (5756),Razer,RZ03-03390300-R3M1,US$,181.51,10.50,0.00,Gamers / Teclados
0415054,Teclado Razer Huntsman V2 Analog Optical SP Layout Black (6692),Razer,RZ03-03610700-R311,US$,449.78,10.50,0.00,Gamers / Teclados
0415055,Teclado Razer Huntsman V2 Optimal Switch Purple SP Layout Black (7606),Razer,RZ03-03931400-R311,US$,330.02,10.50,0.00,Gamers / Teclados
0415056,Teclado Razer Huntsman V2 Tenkeyless Optimal Switch Purple US Layout Black,Razer,RZ03-03940400-R3U1,US$,254.63,10.50,0.00,Gamers / Teclados
0414133,Teclado HyperX Alloy Origins 60 Switch HyperX HKBO1S-RB-US/G (8948),HyperX Perifericos,4P5N4AA#ABA,US$,152.68,10.50,0.00,Gamers / Teclados
0410257,Teclado Logitech G413 Mechanical Carbon 920-008300,Logitech,920-008300,US$,211.55,10.50,0.00,Gamers / Teclados
0412612,Teclado Logitech G513 RGB Español Lightsync Carbon 920-009323,Logitech,920-009323,US$,295.70,10.50,0.00,Gamers / Teclados
0412038,Teclado Logitech G915 Mechanical RGB Wifi 920-008902,Logitech,920-008902,US$,511.13,10.50,0.00,Gamers / Teclados
0412540,Teclado Logitech G915 TKL Black Mech  RGB Wifi 920-009495,Logitech,920-009495,US$,511.13,10.50,0.00,Gamers / Teclados
0413100,Teclado Logitech G915 TKL White Mech RGB Wifi 920-009660,Logitech,920-009660,US$,511.13,10.50,0.00,Gamers / Teclados
0412477,Teclado Logitech PRO Mechanical RGB Lightsync 920-009388,Logitech,920-009388,US$,258.39,10.50,0.00,Gamers / Teclados
0412362,Teclado Logitech PRO X Mechanical RGB Lightsync 920-009229,Logitech,920-009229,US$,280.49,10.50,0.00,Gamers / Teclados
,Impresoras / Multifunción,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414929,HP Deskjet Advantage 2375 (MF) (7897),HP,7WQ01A,US$,167.96,21.00,0.00,Impresoras / Multifunción
0414940,HP Deskjet Ink Advantage 2775 (MF) (1856),HP,7FR21A,US$,209.41,21.00,0.00,Impresoras / Multifunción
0413729,Epson L3210 (MF) (8081),Epson,C11CJ68303,US$,497.47,21.00,0.00,Impresoras / Multifunción
0413801,Epson L3250 (MF) (8128),Epson,C11CJ67304,US$,638.84,21.00,0.00,Impresoras / Multifunción
0413730,Epson L8160,Epson,C11CJ20303,US$,2143.99,21.00,0.00,Impresoras / Multifunción
0412962,Epson M2120 (0658),Epson,C11CJ18301,US$,887.15,21.00,0.00,Impresoras / Multifunción
,Memorias RAM / Memoria DDR3,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414471,Memoria DDR3 Markvision 4Gb 1600 MHz 1.35V BULK (6242),Markvision,K4GBD3-1600,US$,24.07,10.50,0.00,Memorias RAM / Memoria DDR3
0414472,Memoria DDR3 Markvision 8Gb 1600 MHz 1.35V BULK (6259),Markvision,K8GBD3-1600,US$,35.84,10.50,0.00,Memorias RAM / Memoria DDR3
0415194,Memoria DDR4 HIKVISION 8Gb 3200 MHz (4522),Hikvision IT,HKED4081CAB2F1ZB1,US$,38.18,10.50,0.00,Memorias RAM / Memoria DDR3
0407031,Memoria DDR3 Corsair 4Gb 1600 MHz Vengeance LP (6650),Corsair,CML4GX3M1A1600C9,US$,63.73,10.50,0.00,Memorias RAM / Memoria DDR3
0413485,Memoria DDR3 Corsair 8Gb 1600 MHz Vengeance LP (4952),Corsair,CML8GX3M1A1600C10,US$,92.06,10.50,0.00,Memorias RAM / Memoria DDR3
0413857,Memoria DDR3 Kingston 8Gb 1600 MHz (7473),Kingston,KVR16N11/8WP,US$,114.16,10.50,0.00,Memorias RAM / Memoria DDR3
,Memorias RAM / Memoria DDR4,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414708,Memoria DDR4 Corsair 16Gb (2x8GB) 2666 MHz Vengeance RGB Pro Black (8580),Corsair,CMW16GX4M2A2666C16,US$,132.93,10.50,0.00,Memorias RAM / Memoria DDR4
0411928,Memoria DDR4 Corsair 16Gb (2x8Gb) 3000 MHz Vengeance RGB Pro Black (6944),Corsair,CMW16GX4M2C3000C15,US$,147.19,10.50,0.00,Memorias RAM / Memoria DDR4
0414764,Memoria DDR4 Corsair 16Gb (2x8Gb) 3200 MHz Vengeance RGB RS (9007),Corsair,CMG16GX4M2E3200C16,US$,144.99,10.50,0.00,Memorias RAM / Memoria DDR4
0415195,Memoria DDR4 HIKVISION 16Gb 3200 MHz (4539),Hikvision IT,HKED4161CAB2F1ZB1,US$,81.78,10.50,0.00,Memorias RAM / Memoria DDR4
0415192,Memoria DDR4 HIKVISION 4Gb 2666 MHz (4492),Hikvision IT,HKED4041BAA1D0ZA1,US$,26.33,10.50,0.00,Memorias RAM / Memoria DDR4
0415193,Memoria DDR4 HIKVISION 8Gb 2666 MHz (4508),Hikvision IT,HKED4081CBA1D0ZA1,US$,36.91,10.50,0.00,Memorias RAM / Memoria DDR4
0414786,Memoria DDR4 Kingston 8Gb 3200 MHz (0870),Kingston,KVR32N22S6/8,US$,52.16,10.50,0.00,Memorias RAM / Memoria DDR4
0414476,Memoria DDR4 Markvision 16Gb 2400 MHz 1.20V BULK (6266),Markvision,K16GBD4-2400,US$,94.33,10.50,0.00,Memorias RAM / Memoria DDR4
0414477,Memoria DDR4 Markvision 16Gb 3000 MHz 1.35V BULK (6273),Markvision,K16GBD4-3000,US$,101.70,10.50,0.00,Memorias RAM / Memoria DDR4
0414478,Memoria DDR4 Markvision 16Gb 3200 MHz 1.35V BULK (6280),Markvision,K16GBD4-3200,US$,103.00,10.50,0.00,Memorias RAM / Memoria DDR4
0414479,Memoria DDR4 Markvision 32Gb 3000 MHz 1.35V BULK (6297),Markvision,K32GBD4-3000,US$,215.12,10.50,0.00,Memorias RAM / Memoria DDR4
0414480,Memoria DDR4 Markvision 32Gb 3200 MHz 1.35V BULK (6303),Markvision,K32GBD4-3200,US$,199.73,10.50,0.00,Memorias RAM / Memoria DDR4
0414473,Memoria DDR4 Markvision 4Gb 2400 MHz 1.20V BULK (6310),Markvision,K4GBD4-2400,US$,31.57,10.50,0.00,Memorias RAM / Memoria DDR4
0414733,Memoria DDR4 Markvision 4Gb 2666 MHz 1.20V BULK (9427),Markvision,K4GBD4-2666,US$,31.39,10.50,0.00,Memorias RAM / Memoria DDR4
0414474,Memoria DDR4 Markvision 8Gb 2400 MHz 1.20V BULK (6327),Markvision,K8GBD4-2400,US$,38.15,10.50,0.00,Memorias RAM / Memoria DDR4
0414475,Memoria DDR4 Markvision 8Gb 3000 MHz 1.35V BULK (6334),Markvision,K8GBD4-3000,US$,42.34,10.50,0.00,Memorias RAM / Memoria DDR4
0414734,Memoria DDR4 Markvision 8Gb 3200 MHz 1.35V BULK (9434),Markvision,K8GBD4-3200,US$,46.99,10.50,0.00,Memorias RAM / Memoria DDR4
0407723,Memoria DDR4 Corsair 16Gb (2x8Gb) 3200 MHz LPX Black (0454),Corsair,CMK16GX4M2B3200C16,US$,134.55,10.50,0.00,Memorias RAM / Memoria DDR4
0412630,Memoria DDR4 Corsair 16Gb (2x8Gb) 3600 MHz Dominator Plat. RGB Black (7311),Corsair,CMT16GX4M2C3600C18,US$,151.20,10.50,0.00,Memorias RAM / Memoria DDR4
0411930,Memoria DDR4 Corsair 16Gb (2x8Gb) 3600 MHz Vengeance RGB Pro Black (4852),Corsair,CMW16GX4M2D3600C18,US$,146.87,10.50,0.00,Memorias RAM / Memoria DDR4
0411931,Memoria DDR4 Corsair 16Gb (2x8Gb) 3600 MHz Vengeance RGB Pro White (8726),Corsair,CMW16GX4M2C3600C18W,US$,146.87,10.50,0.00,Memorias RAM / Memoria DDR4
0411397,Memoria DDR4 Corsair 16Gb 2400 MHz Value (4242),Corsair,CMV16GX4M1A2400C16,US$,113.14,10.50,0.00,Memorias RAM / Memoria DDR4
0411926,Memoria DDR4 Corsair 16Gb 2400 MHz Vengeance LPX Black (4246),Corsair,CMK16GX4M1A2400C14,US$,117.09,10.50,0.00,Memorias RAM / Memoria DDR4
0411400,Memoria DDR4 Corsair 4Gb 2400 MHz Value (3008),Corsair,CMV4GX4M1A2400C16,US$,30.72,10.50,0.00,Memorias RAM / Memoria DDR4
0410293,Memoria DDR4 Corsair 4Gb 2666 MHz Value (3029),Corsair,CMV4GX4M1A2666C18,US$,33.09,10.50,0.00,Memorias RAM / Memoria DDR4
0412023,Memoria DDR4 Corsair 8Gb 2400 MHz Vengeance LPX Black (4680),Corsair,CMK8GX4M1A2400C16,US$,47.51,10.50,0.00,Memorias RAM / Memoria DDR4
0410565,Memoria DDR4 Corsair 8Gb 2666 MHz Vengeance LPX Black (9564),Corsair,CMK8GX4M1A2666C16,US$,49.94,10.50,0.00,Memorias RAM / Memoria DDR4
0411840,Memoria DDR4 Corsair 8Gb 3000 MHz Vengeance LPX Black (7927),Corsair,CMK8GX4M1D3000C16,US$,49.28,10.50,0.00,Memorias RAM / Memoria DDR4
0413752,Memoria DDR4 Kingston 4Gb 2666 MHz FURY BEAST (7879),Kingston,KF426C16BB/4,US$,42.53,10.50,0.00,Memorias RAM / Memoria DDR4
0413732,Memoria DDR4 Kingston 8Gb 3200 MHz FURY BEAST (9910),Kingston,KF432C16BB/8,US$,53.87,10.50,0.00,Memorias RAM / Memoria DDR4
0413755,Memoria DDR4 Kingston 8Gb 3200 MHz FURY BEAST RGB (9439),Kingston,KF432C16BBA/8,US$,63.10,10.50,0.00,Memorias RAM / Memoria DDR4
,Memorias RAM / Memoria Sodimm,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414481,Memoria SODIMM DDR3 Markvision 4Gb 1600 MHz 1.35V BULK (6365),Markvision,K4GBD3-1600SOLV,US$,24.07,10.50,0.00,Memorias RAM / Memoria Sodimm
0414482,Memoria SODIMM DDR3 Markvision 8Gb 1600 MHz 1.35V BULK (6372),Markvision,K8GBD3-1600SOLV,US$,35.84,10.50,0.00,Memorias RAM / Memoria Sodimm
0414486,Memoria SODIMM DDR4 Markvision 16Gb 2400 MHz 1.20V BULK (9281),Markvision,K16GBD4-2400SOLV,US$,94.33,10.50,0.00,Memorias RAM / Memoria Sodimm
0414487,Memoria SODIMM DDR4 Markvision 16Gb 3000 MHz 1.20V BULK (9359),Markvision,K16GBD4-3000SOLV,US$,101.70,10.50,0.00,Memorias RAM / Memoria Sodimm
0414488,Memoria SODIMM DDR4 Markvision 16Gb 3200 MHz 1.20V BULK (6389),Markvision,K16GBD4-3200SOLV,US$,103.00,10.50,0.00,Memorias RAM / Memoria Sodimm
0414483,Memoria SODIMM DDR4 Markvision 4Gb 2400 MHz 1.20V BULK (6419),Markvision,K4GBD4-2400SOLV,US$,31.57,10.50,0.00,Memorias RAM / Memoria Sodimm
0414735,Memoria SODIMM DDR4 Markvision 4Gb 2666 MHz 1.20V BULK (9441),Markvision,K4GBD4-2666SOLV,US$,31.39,10.50,0.00,Memorias RAM / Memoria Sodimm
